"","시도명","시군구명","도로종류","도로노선방향","경도","단속구분","제한속도","과속단속구간길이"
"3988","충청북도","옥천군","기타",3,127.571543,"4",0,NA
"3989","충청북도","옥천군","기타",3,127.570296,"4",0,NA
"3990","충청북도","옥천군","기타",3,127.5690401,"4",0,NA
"3991","충청북도","옥천군","기타",3,127.566752,"4",0,NA
"3992","충청북도","옥천군","기타",3,127.568188,"4",0,NA
"3993","충청북도","옥천군","기타",3,127.567182,"4",0,NA
"3994","충청북도","옥천군","기타",3,127.569012,"4",0,NA
"3995","충청북도","옥천군","기타",3,127.568616,"4",0,NA
"3996","충청북도","옥천군","기타",3,127.567148,"4",0,NA
"3997","충청북도","옥천군","기타",3,127.567245,"4",0,NA
"3998","충청북도","옥천군","기타",3,127.570555,"4",0,NA
"3999","충청북도","옥천군","기타",3,127.567316,"4",0,NA
